run_number,bias_V,offset,n_events,board_number,bond,energy,time,isTrack,power_mode,temperature,Multilayer_setup,Good run,Comment
1746,285,8,5000,37,bb,5,mer. 13 mars 2024 22:42:41 UTC,TRUE,i1,0,FALSE,TRUE,
1747,285,8,5000,37,bb,5,mer. 13 mars 2024 22:43:33 UTC,TRUE,i1,0,FALSE,TRUE,
1748,285,8,5000,37,bb,5,mer. 13 mars 2024 22:44:24 UTC,TRUE,i1,0,FALSE,TRUE,
1749,285,8,5000,37,bb,5,mer. 13 mars 2024 22:45:16 UTC,TRUE,i1,0,FALSE,TRUE,
1750,285,8,5000,37,bb,5,mer. 13 mars 2024 22:46:06 UTC,TRUE,i1,0,FALSE,TRUE,
1751,285,8,5000,37,bb,5,mer. 13 mars 2024 22:46:59 UTC,TRUE,i1,0,FALSE,TRUE,
1752,285,8,5000,37,bb,5,mer. 13 mars 2024 22:47:51 UTC,TRUE,i1,0,FALSE,TRUE,
1753,285,8,5000,37,bb,5,mer. 13 mars 2024 22:48:41 UTC,TRUE,i1,0,FALSE,TRUE,
1754,285,8,5000,37,bb,5,mer. 13 mars 2024 22:49:33 UTC,TRUE,i1,0,FALSE,TRUE,
1755,285,8,5000,37,bb,5,mer. 13 mars 2024 22:50:23 UTC,TRUE,i1,0,FALSE,TRUE,
1756,285,8,5000,37,bb,5,mer. 13 mars 2024 22:51:12 UTC,TRUE,i1,0,FALSE,TRUE,
1757,285,8,5000,37,bb,5,mer. 13 mars 2024 22:52:02 UTC,TRUE,i1,0,FALSE,TRUE,
1758,285,8,5000,37,bb,5,mer. 13 mars 2024 22:52:53 UTC,TRUE,i1,0,FALSE,TRUE,
1759,285,8,5000,37,bb,5,mer. 13 mars 2024 22:53:44 UTC,TRUE,i1,0,FALSE,TRUE,
1760,285,8,5000,37,bb,5,mer. 13 mars 2024 22:54:35 UTC,TRUE,i1,0,FALSE,TRUE,
1761,285,8,5000,37,bb,5,mer. 13 mars 2024 22:55:25 UTC,TRUE,i1,0,FALSE,TRUE,
1762,285,8,5000,37,bb,5,mer. 13 mars 2024 22:56:17 UTC,TRUE,i1,0,FALSE,TRUE,
1763,285,8,5000,37,bb,5,mer. 13 mars 2024 22:57:07 UTC,TRUE,i1,0,FALSE,TRUE,
1764,285,8,5000,37,bb,5,mer. 13 mars 2024 22:57:57 UTC,TRUE,i1,0,FALSE,TRUE,
1765,285,8,5000,37,bb,5,mer. 13 mars 2024 22:58:48 UTC,TRUE,i1,0,FALSE,TRUE,
1766,285,8,5000,37,bb,5,mer. 13 mars 2024 22:59:41 UTC,TRUE,i1,0,FALSE,TRUE,
1767,285,8,5000,37,bb,5,mer. 13 mars 2024 23:00:33 UTC,TRUE,i1,0,FALSE,TRUE,
1768,285,8,5000,37,bb,5,mer. 13 mars 2024 23:01:25 UTC,TRUE,i1,0,FALSE,TRUE,
1769,285,8,5000,37,bb,5,mer. 13 mars 2024 23:02:17 UTC,TRUE,i1,0,FALSE,TRUE,
1770,285,8,5000,37,bb,5,mer. 13 mars 2024 23:03:10 UTC,TRUE,i1,0,FALSE,TRUE,
1771,285,8,5000,37,bb,5,mer. 13 mars 2024 23:04:01 UTC,TRUE,i1,0,FALSE,TRUE,
1772,285,8,5000,37,bb,5,mer. 13 mars 2024 23:04:54 UTC,TRUE,i1,0,FALSE,TRUE,
1773,285,8,5000,37,bb,5,mer. 13 mars 2024 23:05:47 UTC,TRUE,i1,0,FALSE,TRUE,
1774,285,8,5000,37,bb,5,mer. 13 mars 2024 23:06:41 UTC,TRUE,i1,0,FALSE,TRUE,
1775,285,8,5000,37,bb,5,mer. 13 mars 2024 23:07:36 UTC,TRUE,i1,0,FALSE,TRUE,
1776,285,8,5000,37,bb,5,mer. 13 mars 2024 23:08:27 UTC,TRUE,i1,0,FALSE,TRUE,
1777,285,8,5000,37,bb,5,mer. 13 mars 2024 23:09:19 UTC,TRUE,i1,0,FALSE,TRUE,
1778,285,8,5000,37,bb,5,mer. 13 mars 2024 23:10:10 UTC,TRUE,i1,0,FALSE,TRUE,
1779,285,8,5000,37,bb,5,mer. 13 mars 2024 23:11:02 UTC,TRUE,i1,0,FALSE,TRUE,
1780,285,8,5000,37,bb,5,mer. 13 mars 2024 23:11:54 UTC,TRUE,i1,0,FALSE,TRUE,
1781,285,8,5000,37,bb,5,mer. 13 mars 2024 23:12:47 UTC,TRUE,i1,0,FALSE,TRUE,
1782,285,8,5000,37,bb,5,mer. 13 mars 2024 23:13:39 UTC,TRUE,i1,0,FALSE,TRUE,
1783,285,8,5000,37,bb,5,mer. 13 mars 2024 23:14:29 UTC,TRUE,i1,0,FALSE,TRUE,
1784,285,8,5000,37,bb,5,mer. 13 mars 2024 23:15:20 UTC,TRUE,i1,0,FALSE,TRUE,
1785,285,8,5000,37,bb,5,mer. 13 mars 2024 23:16:10 UTC,TRUE,i1,0,FALSE,TRUE,
1786,285,8,5000,37,bb,5,mer. 13 mars 2024 23:17:01 UTC,TRUE,i1,0,FALSE,TRUE,
1787,285,8,5000,37,bb,5,mer. 13 mars 2024 23:17:52 UTC,TRUE,i1,0,FALSE,TRUE,
1788,285,8,5000,37,bb,5,mer. 13 mars 2024 23:18:43 UTC,TRUE,i1,0,FALSE,TRUE,
1789,285,8,5000,37,bb,5,mer. 13 mars 2024 23:19:35 UTC,TRUE,i1,0,FALSE,TRUE,
1790,285,8,5000,37,bb,5,mer. 13 mars 2024 23:20:26 UTC,TRUE,i1,0,FALSE,TRUE,
1791,285,8,5000,37,bb,5,mer. 13 mars 2024 23:21:17 UTC,TRUE,i1,0,FALSE,TRUE,
1792,285,8,5000,37,bb,5,mer. 13 mars 2024 23:22:08 UTC,TRUE,i1,0,FALSE,TRUE,
1793,285,8,5000,37,bb,5,mer. 13 mars 2024 23:23:00 UTC,TRUE,i1,0,FALSE,TRUE,
1794,285,8,5000,37,bb,5,mer. 13 mars 2024 23:23:52 UTC,TRUE,i1,0,FALSE,TRUE,
1795,285,8,5000,37,bb,5,mer. 13 mars 2024 23:24:42 UTC,TRUE,i1,0,FALSE,TRUE,
1796,285,8,5000,37,bb,5,mer. 13 mars 2024 23:25:33 UTC,TRUE,i1,0,FALSE,TRUE,
1797,285,8,5000,37,bb,5,mer. 13 mars 2024 23:26:24 UTC,TRUE,i1,0,FALSE,TRUE,
1798,285,8,5000,37,bb,5,mer. 13 mars 2024 23:27:14 UTC,TRUE,i1,0,FALSE,TRUE,
1799,285,8,5000,37,bb,5,mer. 13 mars 2024 23:28:07 UTC,TRUE,i1,0,FALSE,TRUE,
1800,285,8,5000,37,bb,5,mer. 13 mars 2024 23:28:59 UTC,TRUE,i1,0,FALSE,TRUE,
1801,285,8,5000,37,bb,5,mer. 13 mars 2024 23:29:51 UTC,TRUE,i1,0,FALSE,TRUE,
1802,285,8,5000,37,bb,5,mer. 13 mars 2024 23:30:43 UTC,TRUE,i1,0,FALSE,TRUE,
1803,285,8,5000,37,bb,5,mer. 13 mars 2024 23:31:32 UTC,TRUE,i1,0,FALSE,TRUE,
1804,285,8,5000,37,bb,5,mer. 13 mars 2024 23:32:23 UTC,TRUE,i1,0,FALSE,TRUE,
1805,285,8,5000,37,bb,5,mer. 13 mars 2024 23:33:12 UTC,TRUE,i1,0,FALSE,TRUE,
1806,285,8,5000,37,bb,5,mer. 13 mars 2024 23:34:02 UTC,TRUE,i1,0,FALSE,TRUE,
1807,285,8,5000,37,bb,5,mer. 13 mars 2024 23:34:52 UTC,TRUE,i1,0,FALSE,TRUE,
1808,285,8,5000,37,bb,5,mer. 13 mars 2024 23:35:43 UTC,TRUE,i1,0,FALSE,TRUE,
1809,285,8,5000,37,bb,5,mer. 13 mars 2024 23:36:35 UTC,TRUE,i1,0,FALSE,TRUE,
1810,285,8,5000,37,bb,5,mer. 13 mars 2024 23:37:25 UTC,TRUE,i1,0,FALSE,TRUE,
1811,285,8,5000,37,bb,5,mer. 13 mars 2024 23:38:17 UTC,TRUE,i1,0,FALSE,TRUE,
1812,285,8,5000,37,bb,5,mer. 13 mars 2024 23:39:08 UTC,TRUE,i1,0,FALSE,TRUE,
1813,285,8,5000,37,bb,5,mer. 13 mars 2024 23:39:59 UTC,TRUE,i1,0,FALSE,TRUE,
1814,285,8,5000,37,bb,5,mer. 13 mars 2024 23:40:49 UTC,TRUE,i1,0,FALSE,TRUE,
1815,285,8,5000,37,bb,5,mer. 13 mars 2024 23:41:41 UTC,TRUE,i1,0,FALSE,TRUE,
1816,285,8,5000,37,bb,5,mer. 13 mars 2024 23:42:32 UTC,TRUE,i1,0,FALSE,TRUE,
1817,285,8,5000,37,bb,5,mer. 13 mars 2024 23:43:25 UTC,TRUE,i1,0,FALSE,TRUE,
1818,285,8,5000,37,bb,5,mer. 13 mars 2024 23:44:16 UTC,TRUE,i1,0,FALSE,TRUE,
1819,285,8,5000,37,bb,5,mer. 13 mars 2024 23:45:07 UTC,TRUE,i1,0,FALSE,TRUE,
1820,285,8,5000,37,bb,5,mer. 13 mars 2024 23:45:58 UTC,TRUE,i1,0,FALSE,TRUE,
1821,285,8,5000,37,bb,5,mer. 13 mars 2024 23:46:49 UTC,TRUE,i1,0,FALSE,TRUE,
1822,285,8,5000,37,bb,5,mer. 13 mars 2024 23:47:38 UTC,TRUE,i1,0,FALSE,TRUE,
1823,285,8,5000,37,bb,5,mer. 13 mars 2024 23:48:30 UTC,TRUE,i1,0,FALSE,TRUE,
1824,285,8,5000,37,bb,5,mer. 13 mars 2024 23:49:22 UTC,TRUE,i1,0,FALSE,TRUE,
1825,285,8,5000,37,bb,5,mer. 13 mars 2024 23:50:14 UTC,TRUE,i1,0,FALSE,TRUE,
1826,285,8,5000,37,bb,5,mer. 13 mars 2024 23:51:05 UTC,TRUE,i1,0,FALSE,TRUE,
1827,285,8,5000,37,bb,5,mer. 13 mars 2024 23:51:55 UTC,TRUE,i1,0,FALSE,TRUE,
1828,285,8,5000,37,bb,5,mer. 13 mars 2024 23:52:46 UTC,TRUE,i1,0,FALSE,TRUE,
1829,285,8,5000,37,bb,5,mer. 13 mars 2024 23:53:37 UTC,TRUE,i1,0,FALSE,TRUE,
1830,285,8,5000,37,bb,5,mer. 13 mars 2024 23:54:27 UTC,TRUE,i1,0,FALSE,TRUE,
1831,285,8,5000,37,bb,5,mer. 13 mars 2024 23:55:17 UTC,TRUE,i1,0,FALSE,TRUE,
1832,285,8,5000,37,bb,5,mer. 13 mars 2024 23:56:10 UTC,TRUE,i1,0,FALSE,TRUE,
1833,285,8,5000,37,bb,5,mer. 13 mars 2024 23:57:02 UTC,TRUE,i1,0,FALSE,TRUE,
1834,285,8,5000,37,bb,5,mer. 13 mars 2024 23:57:54 UTC,TRUE,i1,0,FALSE,TRUE,
1835,285,8,5000,37,bb,5,mer. 13 mars 2024 23:58:45 UTC,TRUE,i1,0,FALSE,TRUE,
1836,285,8,5000,37,bb,5,mer. 13 mars 2024 23:59:36 UTC,TRUE,i1,0,FALSE,TRUE,
1837,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:00:27 UTC,TRUE,i1,0,FALSE,TRUE,
1838,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:01:20 UTC,TRUE,i1,0,FALSE,TRUE,
1839,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:02:11 UTC,TRUE,i1,0,FALSE,TRUE,
1840,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:03:03 UTC,TRUE,i1,0,FALSE,TRUE,
1841,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:03:54 UTC,TRUE,i1,0,FALSE,TRUE,
1842,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:04:45 UTC,TRUE,i1,0,FALSE,TRUE,
1843,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:05:35 UTC,TRUE,i1,0,FALSE,TRUE,
1844,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:06:25 UTC,TRUE,i1,0,FALSE,TRUE,
1845,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:07:16 UTC,TRUE,i1,0,FALSE,TRUE,
1846,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:08:10 UTC,TRUE,i1,0,FALSE,TRUE,
1847,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:09:01 UTC,TRUE,i1,0,FALSE,TRUE,
1848,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:09:54 UTC,TRUE,i1,0,FALSE,TRUE,
1849,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:10:45 UTC,TRUE,i1,0,FALSE,TRUE,
1850,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:11:36 UTC,TRUE,i1,0,FALSE,TRUE,
1851,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:12:27 UTC,TRUE,i1,0,FALSE,TRUE,
1852,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:13:18 UTC,TRUE,i1,0,FALSE,TRUE,
1853,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:14:08 UTC,TRUE,i1,0,FALSE,TRUE,
1854,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:14:58 UTC,TRUE,i1,0,FALSE,TRUE,
1855,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:15:48 UTC,TRUE,i1,0,FALSE,TRUE,
1856,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:16:37 UTC,TRUE,i1,0,FALSE,TRUE,
1857,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:17:26 UTC,TRUE,i1,0,FALSE,TRUE,
1858,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:18:17 UTC,TRUE,i1,0,FALSE,TRUE,
1859,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:19:07 UTC,TRUE,i1,0,FALSE,TRUE,
1860,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:19:57 UTC,TRUE,i1,0,FALSE,TRUE,
1861,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:20:48 UTC,TRUE,i1,0,FALSE,TRUE,
1862,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:21:40 UTC,TRUE,i1,0,FALSE,TRUE,
1863,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:22:31 UTC,TRUE,i1,0,FALSE,TRUE,
1864,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:23:22 UTC,TRUE,i1,0,FALSE,TRUE,
1865,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:24:13 UTC,TRUE,i1,0,FALSE,TRUE,
1866,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:25:06 UTC,TRUE,i1,0,FALSE,TRUE,
1867,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:25:57 UTC,TRUE,i1,0,FALSE,TRUE,
1868,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:26:49 UTC,TRUE,i1,0,FALSE,TRUE,
1869,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:27:42 UTC,TRUE,i1,0,FALSE,TRUE,
1870,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:28:36 UTC,TRUE,i1,0,FALSE,TRUE,
1871,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:29:28 UTC,TRUE,i1,0,FALSE,TRUE,
1872,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:30:21 UTC,TRUE,i1,0,FALSE,TRUE,
1873,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:31:12 UTC,TRUE,i1,0,FALSE,TRUE,
1874,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:32:02 UTC,TRUE,i1,0,FALSE,TRUE,
1875,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:32:52 UTC,TRUE,i1,0,FALSE,TRUE,
1876,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:33:43 UTC,TRUE,i1,0,FALSE,TRUE,
1877,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:34:35 UTC,TRUE,i1,0,FALSE,TRUE,
1878,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:35:27 UTC,TRUE,i1,0,FALSE,TRUE,
1879,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:36:18 UTC,TRUE,i1,0,FALSE,TRUE,
1880,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:37:08 UTC,TRUE,i1,0,FALSE,TRUE,
1881,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:37:57 UTC,TRUE,i1,0,FALSE,TRUE,
1882,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:38:48 UTC,TRUE,i1,0,FALSE,TRUE,
1883,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:39:37 UTC,TRUE,i1,0,FALSE,TRUE,
1884,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:40:25 UTC,TRUE,i1,0,FALSE,TRUE,
1885,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:41:16 UTC,TRUE,i1,0,FALSE,TRUE,
1886,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:42:06 UTC,TRUE,i1,0,FALSE,TRUE,
1887,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:42:58 UTC,TRUE,i1,0,FALSE,TRUE,
1888,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:43:50 UTC,TRUE,i1,0,FALSE,TRUE,
1889,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:44:42 UTC,TRUE,i1,0,FALSE,TRUE,
1890,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:45:33 UTC,TRUE,i1,0,FALSE,TRUE,
1891,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:46:23 UTC,TRUE,i1,0,FALSE,TRUE,
1892,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:47:13 UTC,TRUE,i1,0,FALSE,TRUE,
1893,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:48:05 UTC,TRUE,i1,0,FALSE,TRUE,
1894,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:48:56 UTC,TRUE,i1,0,FALSE,TRUE,
1895,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:49:49 UTC,TRUE,i1,0,FALSE,TRUE,
1896,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:50:41 UTC,TRUE,i1,0,FALSE,TRUE,
1897,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:51:32 UTC,TRUE,i1,0,FALSE,TRUE,
1898,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:52:23 UTC,TRUE,i1,0,FALSE,TRUE,
1899,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:53:14 UTC,TRUE,i1,0,FALSE,TRUE,
1900,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:54:05 UTC,TRUE,i1,0,FALSE,TRUE,
1901,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:54:56 UTC,TRUE,i1,0,FALSE,TRUE,
1902,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:55:48 UTC,TRUE,i1,0,FALSE,TRUE,
1903,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:56:39 UTC,TRUE,i1,0,FALSE,TRUE,
1904,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:57:31 UTC,TRUE,i1,0,FALSE,TRUE,
1905,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:58:22 UTC,TRUE,i1,0,FALSE,TRUE,
1906,285,8,5000,37,bb,5,jeu. 14 mars 2024 00:59:13 UTC,TRUE,i1,0,FALSE,TRUE,
1907,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:00:04 UTC,TRUE,i1,0,FALSE,TRUE,
1908,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:00:56 UTC,TRUE,i1,0,FALSE,TRUE,
1909,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:01:48 UTC,TRUE,i1,0,FALSE,TRUE,
1910,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:02:39 UTC,TRUE,i1,0,FALSE,TRUE,
1911,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:03:29 UTC,TRUE,i1,0,FALSE,TRUE,
1912,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:04:19 UTC,TRUE,i1,0,FALSE,TRUE,
1913,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:05:10 UTC,TRUE,i1,0,FALSE,TRUE,
1914,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:06:00 UTC,TRUE,i1,0,FALSE,TRUE,
1915,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:06:52 UTC,TRUE,i1,0,FALSE,TRUE,
1916,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:07:45 UTC,TRUE,i1,0,FALSE,TRUE,
1917,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:08:37 UTC,TRUE,i1,0,FALSE,TRUE,
1918,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:09:29 UTC,TRUE,i1,0,FALSE,TRUE,
1919,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:10:19 UTC,TRUE,i1,0,FALSE,TRUE,
1920,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:11:11 UTC,TRUE,i1,0,FALSE,TRUE,
1921,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:12:01 UTC,TRUE,i1,0,FALSE,TRUE,
1922,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:12:53 UTC,TRUE,i1,0,FALSE,TRUE,
1923,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:13:44 UTC,TRUE,i1,0,FALSE,TRUE,
1924,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:14:35 UTC,TRUE,i1,0,FALSE,TRUE,
1925,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:15:26 UTC,TRUE,i1,0,FALSE,TRUE,
1926,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:16:18 UTC,TRUE,i1,0,FALSE,TRUE,
1927,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:17:11 UTC,TRUE,i1,0,FALSE,TRUE,
1928,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:18:04 UTC,TRUE,i1,0,FALSE,TRUE,
1929,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:18:58 UTC,TRUE,i1,0,FALSE,TRUE,
1930,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:19:49 UTC,TRUE,i1,0,FALSE,TRUE,
1931,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:20:41 UTC,TRUE,i1,0,FALSE,TRUE,
1932,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:21:32 UTC,TRUE,i1,0,FALSE,TRUE,
1933,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:22:23 UTC,TRUE,i1,0,FALSE,TRUE,
1934,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:23:13 UTC,TRUE,i1,0,FALSE,TRUE,
1935,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:24:05 UTC,TRUE,i1,0,FALSE,TRUE,
1936,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:24:58 UTC,TRUE,i1,0,FALSE,TRUE,
1937,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:25:51 UTC,TRUE,i1,0,FALSE,TRUE,
1938,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:26:41 UTC,TRUE,i1,0,FALSE,TRUE,
1939,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:27:32 UTC,TRUE,i1,0,FALSE,TRUE,
1940,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:28:23 UTC,TRUE,i1,0,FALSE,TRUE,
1941,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:29:15 UTC,TRUE,i1,0,FALSE,TRUE,
1942,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:30:07 UTC,TRUE,i1,0,FALSE,TRUE,
1943,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:30:59 UTC,TRUE,i1,0,FALSE,TRUE,
1944,285,8,5000,37,bb,5,jeu. 14 mars 2024 01:31:50 UTC,TRUE,i1,0,FALSE,TRUE,
1946,285,15,5000,37,bb,5,jeu. 14 mars 2024 01:53:05 UTC,TRUE,i1,2309,FALSE,FALSE,
1946,285,15,5000,37,bb,5,jeu. 14 mars 2024 01:54:28 UTC,TRUE,i1,2306,FALSE,FALSE,
1948,285,15,5000,37,bb,5,jeu. 14 mars 2024 01:58:30 UTC,TRUE,i1,2304,FALSE,TRUE,First time baseline without beam
1949,285,15,5000,37,bb,5,jeu. 14 mars 2024 01:59:22 UTC,TRUE,i1,2309,FALSE,TRUE,
1950,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:00:14 UTC,TRUE,i1,2306,FALSE,TRUE,
1951,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:01:07 UTC,TRUE,i1,2306,FALSE,TRUE,
1952,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:01:59 UTC,TRUE,i1,2306,FALSE,TRUE,
1953,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:02:50 UTC,TRUE,i1,2302,FALSE,TRUE,
1954,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:03:42 UTC,TRUE,i1,2304,FALSE,TRUE,
1955,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:04:33 UTC,TRUE,i1,2305,FALSE,TRUE,
1956,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:05:25 UTC,TRUE,i1,2304,FALSE,TRUE,
1957,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:06:16 UTC,TRUE,i1,2299,FALSE,TRUE,
1958,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:07:08 UTC,TRUE,i1,2305,FALSE,TRUE,
1959,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:08:00 UTC,TRUE,i1,2301,FALSE,TRUE,
1960,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:08:52 UTC,TRUE,i1,2302,FALSE,TRUE,
1961,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:09:44 UTC,TRUE,i1,2304,FALSE,TRUE,
1962,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:10:36 UTC,TRUE,i1,2306,FALSE,TRUE,
1963,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:11:27 UTC,TRUE,i1,2303,FALSE,TRUE,
1964,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:12:19 UTC,TRUE,i1,2307,FALSE,TRUE,
1965,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:13:10 UTC,TRUE,i1,2303,FALSE,TRUE,
1966,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:14:02 UTC,TRUE,i1,2300,FALSE,TRUE,
1967,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:14:54 UTC,TRUE,i1,2305,FALSE,TRUE,
1968,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:15:44 UTC,TRUE,i1,2303,FALSE,TRUE,
1969,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:16:34 UTC,TRUE,i1,2302,FALSE,TRUE,
1970,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:17:25 UTC,TRUE,i1,2301,FALSE,TRUE,
1971,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:18:15 UTC,TRUE,i1,2307,FALSE,TRUE,
1972,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:19:06 UTC,TRUE,i1,2304,FALSE,TRUE,
1973,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:19:58 UTC,TRUE,i1,2303,FALSE,TRUE,
1974,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:20:50 UTC,TRUE,i1,2305,FALSE,TRUE,
1975,285,15,5000,37,bb,5,jeu. 14 mars 2024 02:21:43 UTC,TRUE,i1,2308,FALSE,TRUE,
